date,stage1_pred__liquidity__dr001__t+20,stage1_pred__liquidity__dr007__t+20,stage1_pred__liquidity__r001__t+20,stage1_pred__liquidity__r007__t+20,stage1_pred__liquidity__fr007__t+20,stage1_pred__liquidity__gc001__t+20,stage1_pred__liquidity__gc007__t+20,stage1_pred__liquidity__spread_r007_dr007__t+20,stage1_pred__liquidity__spread_gc007_r007__t+20,stage1_pred__liquidity__spread_fr007_r007__t+20,stage1_pred__demand__银行__t+20,stage1_pred__demand__基金__t+20,stage1_pred__demand__保险__t+20,stage1_pred__demand__券商__t+20,stage1_pred__demand__理财子__t+20,stage1_pred__demand__其他__t+20
2021-09-22,1.6991063,2.141186,1.7851675,2.3529744,2.209557,2.159983,2.2906973,0.24072388,-0.040487032,-0.13464786,4.273727,0.028121289,-0.00460925,0.59177256,0.202555,0.12979928
2021-09-23,1.7252834,2.183138,1.7097499,2.3358407,2.3744435,2.2335894,2.2975407,0.17466125,0.057713542,-0.0060142423,0.622175,-0.57285416,-0.3576949,1.9044948,0.21951924,0.33036444
2021-09-24,1.8775717,2.1913111,1.9544541,2.3744414,2.4035435,2.2639084,2.3220923,0.20147605,-0.02314009,-0.00053540285,-0.6378314,-0.75463796,-0.022524104,1.5714531,-0.14484215,0.36400133
2021-09-26,1.899904,2.2442331,1.9426194,2.331335,2.3497248,2.2589808,2.314879,0.14956003,0.044238146,-0.017406901,-0.76590616,-0.13923939,-0.1052505,10.492289,0.14719982,1.0785463
2021-09-27,2.096221,2.3058145,2.2311964,2.3861148,2.352412,2.2563224,2.3649502,0.14205644,-0.02189661,-0.04192175,-1.7895379,1.0545828,-0.25620311,1.6327058,0.16652147,0.6051812
2021-09-28,1.958707,2.1586258,2.0439074,2.2920916,2.243228,2.391933,2.3624756,0.15417618,0.09458089,-0.036196843,-1.9063382,0.13488051,0.08330236,1.3036087,0.012401744,0.6596653
2021-09-29,2.0582173,2.171783,2.08809,2.250252,2.2400777,2.412864,2.5293362,0.121983215,0.19451539,-0.023090454,-3.0259,4.0152774,0.5436887,-0.6781695,0.32833457,0.3878852
2021-09-30,1.9659725,2.120984,1.997483,2.2109673,2.2056582,2.555211,2.5663671,0.054447677,0.37791586,-0.014126522,9.905365,-2.461063,0.003607394,-1.612824,-0.14116932,-1.1186644
2021-10-08,1.8622738,2.1288784,1.9324859,2.2131834,2.185272,2.3991027,2.5577924,0.09971694,0.37120992,-0.038291294,-3.8769877,1.559872,-0.20563117,1.3222485,0.008969289,0.030383812
2021-10-09,1.8829533,2.1264558,1.939449,2.1402502,2.1090696,2.3903654,3.1458979,0.057731207,0.8909187,-0.078565344,7.8998356,-1.4402481,0.07763978,-1.0825447,0.12683636,-0.31031305
2021-10-11,1.9203057,2.1311736,1.9753153,2.2508423,2.1624727,2.6055944,3.3816361,0.11375282,1.1868098,-0.07531524,-2.1390321,-0.82864344,-0.25102413,-0.22481808,0.011257217,-1.0309931
2021-10-12,2.0133295,2.188181,2.0685802,2.3624032,2.2311566,2.971102,3.4778037,0.13561463,1.2234553,-0.1112025,-3.5324032,2.282353,0.046788637,-0.22761527,0.10862224,0.09976517
2021-10-13,1.9038341,2.112625,1.9667397,2.1992662,2.1958303,3.0388064,3.6575556,0.09014167,1.3057216,-0.017019194,-0.95546395,1.1639065,0.012013402,1.4938492,0.11804317,-0.21883604
2021-10-14,1.950473,2.1264617,1.9825506,2.1584957,2.1736014,3.342319,3.4610655,0.05407369,1.1811696,-0.023614727,-2.4030561,1.96175,0.071964316,-0.8364904,0.12103106,-0.38139
2021-10-15,1.8660228,2.0941796,1.9183364,2.1575701,2.1633508,2.68882,2.6949506,0.0535889,0.48478717,0.0063161966,-0.7227263,2.2558157,-0.23270878,0.11294616,0.0632127,-0.02799368
2021-10-18,1.8650452,2.0854316,1.9033079,2.1637926,2.1505985,3.5182967,2.5909812,0.101300836,0.41644782,-0.021345338,-6.308869,1.6501199,0.1816022,2.8974173,0.10662129,0.6522252
2021-10-19,1.968795,2.0958881,2.0048409,2.2125883,2.1646852,2.360305,2.3366957,0.095224395,0.15946135,-0.030159604,-4.6253004,3.0850756,0.10570871,1.2765427,0.09238485,0.8082962
2021-10-20,2.0448534,2.133584,2.1142123,2.2319643,2.1855512,2.1509879,2.2197914,0.103717566,0.035134893,-0.047119964,-6.6462502,2.042041,0.06868351,2.962528,0.08072442,0.5393678
2021-10-21,1.9459094,2.1183133,1.9845033,2.2733462,2.211195,1.9871573,2.1724916,0.15694618,-0.011110556,-0.032780956,-3.3700926,1.536248,0.2769527,1.6006703,0.0872157,0.6927256
2021-10-22,1.9773592,2.1303484,2.0070474,2.213829,2.1667511,1.8386782,2.1258204,0.092524804,-0.069160745,-0.033501636,-4.141494,2.5588367,0.21006857,0.32583207,0.056148157,1.5323087
2021-10-25,1.975142,2.1200192,2.0559824,2.3077145,2.2069447,2.1171205,2.250125,0.17758626,-0.09072825,-0.1002419,-0.7083011,1.4875408,0.07551854,0.2778467,0.14247724,0.15526292
2021-10-26,2.0382826,2.1458309,2.1651154,2.3207378,2.2120647,1.9510688,2.2046847,0.19317636,-0.123210706,-0.10602211,-0.15930083,-0.60968685,0.023365438,-1.1559458,0.13799512,0.3186542
2021-10-27,1.8426503,2.196231,1.8946831,2.4216664,2.4181077,2.0914314,2.3732002,0.25919482,-0.11895709,-0.05965534,1.2442237,0.7444592,0.13046415,0.2555777,0.01300772,0.16955665
2021-10-28,1.8370181,2.2182758,1.8660513,2.4801636,2.434242,2.024013,2.3513403,0.2478675,-0.18936993,-0.06096402,0.5913319,0.60220623,0.33649942,0.13458845,-0.33812734,0.13769996
2021-10-29,1.6933527,2.2570276,1.7603853,2.4159613,2.4355657,1.8372922,2.1616232,0.19463134,-0.24692312,-0.004888178,0.5954568,-0.07473621,0.2823742,0.42217875,0.04078383,0.16582349
2021-11-01,1.9411016,2.2333157,2.0521102,2.4863145,2.4098244,2.0239022,2.449953,0.25546595,-0.04142252,-0.060797397,1.5119094,-0.39275166,0.1399894,0.2672275,0.0028135884,0.13274199
2021-11-02,2.0790393,2.293705,2.9023259,2.63058,2.388203,2.040362,2.5230176,0.29507202,-0.20573892,-0.1881432,1.160992,-0.2948,0.2954336,0.013044645,0.10913116,0.11360509
2021-11-03,1.9975971,2.1669633,2.0991368,2.4137592,2.287887,2.09112,2.4932547,0.24089193,0.11927825,-0.07777622,0.5240129,-1.006348,0.1036746,0.62641215,0.059041087,-0.22631484
2021-11-04,1.9886642,2.1266692,2.064033,2.2585468,2.2143605,2.3005905,2.41518,0.1446715,0.07193322,-0.0709647,2.8411489,-0.74862736,0.10888128,0.79075503,0.045901533,0.9342728
2021-11-05,1.943437,2.0588746,1.9719445,2.1644766,2.1329386,2.5643618,2.3820662,0.06314641,0.24043241,-0.04332529,2.242661,-0.15618657,-0.39634258,1.3644476,-0.026360385,0.12704487
2021-11-08,1.9036648,2.0869584,1.9438188,2.2250764,2.1825001,2.176894,2.2733324,0.0982957,0.10303583,-0.06041271,3.5664954,-1.1547679,0.5256159,-0.45356676,0.12653416,0.33781675
2021-11-09,2.0848734,2.1181886,2.1850328,2.2228749,2.160399,2.1499104,2.2433639,0.09664055,-0.06235377,-0.07898397,1.2897766,-0.81319934,0.12875453,-0.9409434,0.019986454,0.17415783
2021-11-10,2.0932918,2.1389818,2.1408734,2.309618,2.1910863,2.1551702,2.2113078,0.1980549,-0.10531003,-0.11211342,-0.6225285,-1.3750943,-0.12721717,-1.0075847,-0.0049512573,-0.2925462
2021-11-11,2.0478094,2.2358181,2.1322865,2.5093691,2.378482,2.2803614,2.396812,0.27435732,-0.1637941,-0.13428959,0.68746936,-0.27642444,0.16472451,-0.010610975,0.11921287,0.056489892
2021-11-12,1.8564256,2.15996,1.9392588,2.313071,2.2330928,2.0940382,2.2190762,0.14260511,-0.027801847,-0.05438958,-0.03499915,-0.05335835,0.017772712,-0.41744468,0.0036620246,0.10596443
2021-11-15,2.0538957,2.1769214,2.1413348,2.3277953,2.216254,2.2151933,2.3298395,0.1642999,0.08196615,-0.10198205,0.36192456,0.19466193,0.116855904,-0.5716807,0.07569479,0.0952716
2021-11-16,2.005918,2.2021625,2.0881112,2.4096465,2.3173223,2.2758884,2.3398685,0.2420032,-0.1037959,-0.09902319,0.4235508,-0.30258396,0.21052109,-0.33569956,0.03696836,0.016041758
2021-11-17,2.0254903,2.1933348,2.1303937,2.4394608,2.2368264,2.271172,2.3141618,0.21306343,-0.12376107,-0.14337666,1.2021518,-0.91153145,-0.072317496,-0.54780394,0.14919655,1.082594
2021-11-18,2.0282104,2.1509857,2.125714,2.3285005,2.2395432,2.2126055,2.2971506,0.18583019,-0.008168281,-0.09713427,1.4460797,-0.86500055,0.085766986,0.22899388,-0.028144345,-0.34904617
2021-11-19,1.8841225,2.1326163,1.9591204,2.3018804,2.2472336,2.1883001,2.2871132,0.16423239,0.015399174,-0.02076596,0.8287914,-0.09681541,-0.17286967,1.8600875,0.0038913935,0.60480386
2021-11-22,1.8554261,2.1113741,1.9332986,2.295203,2.1825461,2.27127,2.2818937,0.2106461,-0.1044132,-0.12062437,4.085977,-2.5081148,-0.1452706,-2.0669808,0.31224787,0.3922551
2021-11-23,1.8674979,2.0765495,1.9437029,2.2977953,2.172188,2.2371726,2.274785,0.21226591,0.02277054,-0.15814859,0.7901231,-0.54582506,0.105363354,0.39454454,0.030271463,-0.010144738
2021-11-24,1.7358701,1.9967946,1.8144599,2.2483509,2.1235518,2.1601982,2.2616346,0.2565444,-0.020810599,-0.13296801,0.7625398,-1.2991028,0.115480095,-0.051561095,0.06276897,-0.53529954
2021-11-25,1.6971475,2.0007293,1.7759734,2.2912319,2.1003337,2.3017626,2.2816114,0.27936113,0.011847784,-0.17757344,0.83063686,-0.53577566,0.06649076,0.09451329,0.016003892,-0.06367812
2021-11-26,1.7876928,1.9723431,1.8627056,2.1610923,2.007748,2.1889458,2.2800736,0.1897442,0.06383837,-0.15030907,-0.31587312,0.44944414,-0.017719958,-0.009972706,0.026367698,0.15832931
2021-11-29,1.7632995,2.2946403,1.8491051,3.49198,2.3667333,2.493063,2.4246807,1.18338,-0.93507075,-1.271813,0.58532935,-0.41385198,0.07160425,-0.70042056,0.025286883,0.23440734
2021-11-30,1.5886949,2.3180623,1.6743379,3.8024619,3.0147965,2.5118177,2.413759,1.4493428,-1.3744855,-0.75246847,0.17923737,-0.13427569,-0.06591366,-0.42245162,0.000785039,0.19203623
2021-12-01,1.486408,2.3412952,1.6369113,3.7585037,2.786607,2.4630957,2.527753,1.3381631,-1.1246434,-0.8569369,2.573492,-1.3545436,-0.5042653,-0.15259153,0.033837885,-0.11706515
2021-12-02,1.566879,2.377812,1.7774174,3.6871471,2.7939181,2.5038695,2.5662959,1.3440084,-1.0373646,-0.92593896,0.17923737,-0.13427569,0.03678635,-0.49791077,0.07175291,0.0834624
2021-12-03,1.9402379,2.265168,2.1875663,2.5882761,2.3539913,2.4512181,2.721576,0.26386207,0.0699975,-0.22017953,-0.08123496,-0.43110356,-0.034005675,-0.47567207,0.0043235263,0.15035653
2021-12-06,1.8414532,2.036548,1.9375392,2.2249205,2.13438,2.8803418,2.5437407,0.17563067,0.27014276,-0.10263498,5.508866,-0.7585136,-0.020004034,-1.4273739,-0.015163261,0.29632148
2021-12-07,1.8452953,2.0613682,1.93889,2.2297988,2.172329,4.674589,2.705182,0.13666545,0.46906352,-0.043897968,1.5121709,-0.8325647,0.1281125,-0.31349447,-0.016047388,0.3114128
2021-12-08,1.7365079,2.0178165,1.8503631,2.2154465,2.1747787,3.7454097,2.4931748,0.19774,0.28904837,-0.056215182,1.9578859,-1.6952342,-0.18080048,-0.49233243,-0.06614697,0.10589025
2021-12-09,1.8296598,2.0674837,1.8707386,2.1977572,2.1783228,2.5539951,2.3994997,0.14445418,0.1621606,-0.07037926,1.2045281,-0.7525099,0.057021003,-0.19104634,-0.020944089,0.06395204
2021-12-10,1.8673607,2.0448823,1.9301207,2.2135055,2.1290672,2.3919168,2.340402,0.12682138,0.14497864,-0.07740232,0.06285747,-0.19307555,-0.06945002,0.06181413,-0.027458256,1.0315831
2021-12-13,1.9906838,2.1019711,2.079529,2.2248929,2.1730087,2.3691237,2.3794453,0.10835529,0.12958053,-0.045357917,-3.1838198,3.3635125,0.1582516,-0.6650774,-1.0627294,0.25382367
2021-12-14,1.9736392,2.116536,2.0325918,2.230585,2.1881685,2.619244,2.4004347,0.13253693,0.055731643,-0.04919136,1.4892437,-1.0198843,0.30615404,-0.37517565,0.021225573,0.25603485
2021-12-15,2.0267189,2.128373,2.1144602,2.2802205,2.1905925,2.600604,2.4124966,0.1484623,0.18207513,-0.061493155,1.0594352,-1.3274065,-0.10386954,-0.36243948,-0.039381895,-0.12062926
2021-12-16,2.0897892,2.1885097,2.1500847,2.3135226,2.2426035,2.575075,2.4440725,0.14101434,0.15264235,-0.06344064,1.4193697,-1.1464912,0.102987334,-1.0028558,0.08679637,0.28404102
2021-12-17,2.0276697,2.1231651,2.0355082,2.2711537,2.1809285,2.1524968,2.3430085,0.15589249,0.12470718,-0.09066133,0.1288633,0.034666747,-0.112514906,-0.024236007,-0.014903265,0.14231145
2021-12-20,1.990883,2.0551493,2.0201018,2.268958,2.1856608,2.4329782,2.3746781,0.16107185,0.12557745,-0.122403696,0.38734773,0.016427446,0.1281125,0.02632223,0.05633265,0.31545684
2021-12-21,2.0005906,2.1054125,2.0777638,2.2764661,2.1941803,2.4194782,2.472503,0.16039531,0.16899395,-0.08312719,0.57465774,-0.341168,0.1281125,-0.083633326,0.075544976,0.037311316
2021-12-22,1.9895829,2.0426874,2.03432,2.263194,2.154105,2.6842966,2.629042,0.16141959,0.36508906,-0.09213129,0.7453685,-1.1215922,-0.0071848235,-0.083633326,0.047137316,-0.056581475
2021-12-23,2.0035243,2.0832846,2.083746,2.2852635,2.15817,2.5298767,2.6463876,0.19295146,0.3065979,-0.120792575,0.90254056,-0.90431815,-0.6581212,0.43103945,0.052490313,0.28079432
2021-12-24,1.9516766,2.0783148,2.0166652,2.3306813,2.0887756,2.5124474,2.632649,0.23954509,0.26091018,-0.2414889,0.48019233,-0.4135757,-0.13260171,-0.96539974,-0.18341593,1.0999234
2021-12-27,1.8605107,2.0046434,1.9500462,2.340466,1.9920655,2.6111815,2.7889547,0.3013107,0.4346316,-0.24579994,2.4491134,-1.4075001,0.082343,-1.8146601,-0.27942553,0.8624786
2021-12-28,1.7290455,2.0370617,1.8137898,2.302516,2.0861948,2.3105223,2.594715,0.2855873,0.3349871,-0.17144953,0.7875967,-0.6187119,0.15157542,0.089042306,0.006592435,0.46917054
2021-12-29,1.5735784,2.053917,1.6154345,2.5276318,2.446125,2.0247762,2.4533446,0.5042872,-8.513557e-05,-0.119870506,0.87681437,-1.359756,0.13866867,0.086563684,0.32545164,-0.08854248
2021-12-30,1.2783309,2.2566226,1.3073986,2.5737605,2.5763042,2.1426659,2.3863268,0.30865458,-0.11166625,-0.022258118,-2.099488,2.962951,0.20677683,0.44104248,0.29224938,0.25975674
2021-12-31,1.3435802,2.2609987,1.3809032,2.344391,2.3047237,2.3314004,2.433242,0.12403625,0.087127194,-0.021917544,1.3297333,-2.6708121,-0.025716117,-2.4443748,-0.06445213,-0.70756745
2022-01-04,2.0549784,2.2088027,2.1109679,2.3137445,2.2569592,3.0343626,4.59121,0.09910481,2.0704036,-0.08674988,-2.0327384,0.24998696,0.14140345,-0.4736345,-0.03595538,1.1246465
2022-01-05,2.074838,2.1422927,2.1485083,2.3264697,2.2227757,3.0731492,5.1887274,0.22739938,2.868162,-0.062503755,-0.40008762,-0.3830159,0.12726367,0.34104007,0.071643636,1.039488
2022-01-06,2.0380268,2.0988047,2.0921946,2.2298505,2.1632829,3.4457128,4.9124284,0.15862751,2.640891,-0.046204906,-0.49648252,0.5951304,0.048258495,0.78703636,-0.22242339,0.084319755
2022-01-07,1.7828035,2.0163307,1.8499424,2.1162586,2.11021,4.938591,5.1417694,0.10324721,3.0237484,-0.022110108,0.30501714,-0.03766088,0.15169363,0.0889025,-0.04013141,-0.24916682
2022-01-10,1.8232403,2.028224,1.869678,2.1698225,2.1218174,4.1479,3.743947,0.09576589,1.5904223,-0.03913581,0.051155917,1.9189099,0.1653023,0.1731453,-0.018325593,1.5922107
2022-01-11,1.8580365,2.0471501,1.9059036,2.1143267,2.0801303,4.7192698,2.967474,0.10429389,0.82627356,-0.03629523,0.14782655,2.3044407,0.0014696687,0.37519786,-0.017240886,0.17706075
2022-01-12,1.8554307,2.049273,1.8991749,2.1368003,2.111266,3.745013,2.7337756,0.1279064,0.4928172,-0.044010732,-0.55417544,1.0780071,-0.047992136,-0.45631093,-0.06002115,-0.12970598
2022-01-13,1.9124434,2.0397103,1.984908,2.132285,2.1220336,2.3879628,2.3561292,0.08689659,0.3183303,-0.04116168,-0.9290582,2.2211397,0.1379797,0.9815838,0.012231759,0.15945598
2022-01-14,1.9543618,2.0556645,1.993809,2.1265726,2.1150548,2.156617,2.3521686,0.07617934,0.23814054,-0.014429152,-0.05705659,1.3168067,-0.07340595,0.8264847,-0.002093067,0.22671989
2022-01-17,1.9499778,2.0642931,1.9872341,2.1475408,2.1142752,1.98318,2.226754,0.12264215,0.08921277,-0.04690392,3.6020675,0.49186325,0.031524144,0.30092058,6.679777e-05,0.20335865
2022-01-18,2.0269837,2.0898557,2.0416043,2.1382098,2.1215417,2.0390031,2.2133234,0.120673016,0.053784255,-0.03587652,1.1386125,0.3159539,-0.024506524,2.0016959,0.1686394,0.5941762
2022-01-19,2.082911,2.1186507,2.09278,2.1843374,2.1318657,2.1534522,2.2611847,0.10563383,0.0752562,-0.059693784,-0.63694865,0.0364009,-0.016333558,1.9634628,-0.002519669,-0.43327615
2022-01-20,2.0397103,2.158109,2.1293702,2.3791416,2.3198361,2.1475823,2.3014317,0.20102422,-0.03206351,-0.047199976,-3.0262218,3.1456378,0.1250362,0.74953574,-0.022371523,0.93555546
2022-01-21,2.0565987,2.1933982,2.121769,2.3969486,2.4387817,2.3371663,2.3342316,0.20328218,-0.043285932,0.0018609456,4.457774,-1.5639521,-0.017647207,1.8686503,0.08103508,-2.7030766
2022-01-24,2.149733,2.2299922,2.2533734,2.4704716,2.420434,2.3013427,2.393083,0.23186797,-0.054839928,-0.05815958,-0.5673545,0.85062206,0.034137923,2.5946527,0.114561856,0.37313837
2022-01-25,2.1312878,2.2780538,2.2834084,2.4830525,2.4325018,2.199647,2.3832178,0.19872043,-0.1257934,-0.04577202,-1.0902472,0.897852,0.14005415,0.35601547,0.13905178,0.291557
2022-01-26,2.208461,2.250269,2.4218807,2.4355516,2.3457525,2.3136709,2.340212,0.171283,-0.05862925,-0.08737369,1.8844887,-0.27719864,0.016742663,0.69833034,0.02290946,-0.27069095
2022-01-27,1.837867,1.9739217,1.8953303,2.247116,2.1380346,2.0628717,2.2296908,0.20898649,0.03770393,-0.056692515,-1.6378834,1.8944403,0.15026335,0.10699808,-0.04614011,0.27907288
2022-01-28,1.7523527,2.0019739,1.8132151,2.1858656,2.107522,2.3379283,2.4126337,0.14396921,0.14322288,-0.06757863,-0.41707668,0.8279526,0.17669019,-1.9649702,-0.07702806,0.20300993
2022-01-29,1.7250957,1.9772452,1.8203409,2.150639,2.1144345,2.4071941,2.6223776,0.10019835,0.53589773,-0.035487834,1.5413988,0.35607812,0.64628553,4.10024,-0.9522301,-2.099291
2022-01-30,1.8905361,2.0434148,1.9357919,2.0684383,2.0536795,2.514706,2.7136967,0.0045042983,0.67251486,-0.008604006,6.3179917,-2.3880305,1.2943397,-4.517484,0.20172432,-0.60672766
2022-02-07,2.027881,2.0804672,2.106372,2.1398582,2.100457,2.6608722,2.8123527,0.052474175,0.710636,-0.021552736,3.7199006,5.0837045,0.5712078,-5.5840564,0.13227311,-1.9429444
2022-02-08,2.097977,2.154127,2.135361,2.2006135,2.1667588,2.7455087,2.8641725,0.060916007,0.7118727,-0.032946203,16.95514,1.1262001,-0.003623455,-7.4553804,-0.13167576,-1.0273587
2022-02-09,2.0636737,2.0986574,2.0998883,2.1937463,2.1588972,2.3509831,2.6081066,0.07760389,0.38184348,-0.053011335,-3.044212,0.9009925,-0.017015336,-4.3254867,0.087252915,-1.4212637
2022-02-10,2.057957,2.0953667,2.1267672,2.1432018,2.0985105,2.2791939,2.3892758,0.08159611,0.18481246,-0.067056276,-5.202757,1.689897,-0.008392557,-6.12488,-0.24402677,-0.6838528
2022-02-11,2.0122302,2.0804632,2.0758631,2.1536593,2.1001306,2.5469568,2.3149312,0.043909527,0.20112209,-0.026901051,-2.2638779,-0.6217017,-0.34758803,-1.5993074,0.034244064,-0.047571927
2022-02-14,2.0822792,2.1132731,2.15383,2.2305584,2.1645753,2.2522995,2.3611956,0.1387896,0.15674569,-0.061030194,1.5294937,-0.7465079,-0.201035,-0.5014333,-0.01684191,0.4409834
2022-02-15,1.9802105,2.076187,2.051783,2.2394812,2.1672795,2.0102942,2.151453,0.17414694,-0.20140837,-0.06805624,-9.812428,0.9533466,-0.15688977,-2.0510821,0.12146368,1.0812898
2022-02-16,1.9110647,2.0248523,1.9407078,2.210733,2.1359448,2.040604,2.090097,0.11723035,-0.0925453,-0.054491665,-6.82179,0.46097422,-0.23045705,3.5405514,0.08113767,0.66260463
2022-02-17,1.9266558,1.9928246,1.9462143,2.1541634,2.0772576,2.183979,2.160905,0.13157313,-0.093692824,-0.038006097,-10.47685,0.48754007,0.1098259,2.6306536,0.17905106,0.7991726
2022-02-18,1.923552,2.0360556,1.936324,2.174591,2.1248355,1.9131615,2.0907948,0.13206466,-0.14711548,-0.029169267,-5.940577,0.88953054,0.0632824,2.6477606,0.1442267,0.14851344
2022-02-21,2.0015144,2.063752,2.0673747,2.2072017,2.169158,1.9942261,2.1453085,0.12796405,-0.105759665,-0.056492705,-8.950921,-1.3653476,0.13872463,1.7465003,0.41355708,0.39307374
2022-02-22,1.8860962,2.0177085,1.9210736,2.1578143,2.1346722,1.9611593,2.0710728,0.14479466,-0.06179199,-0.050311744,-6.523013,0.23492008,-0.011555424,1.6405072,0.053788964,0.6302194
2022-02-23,2.005642,2.0623271,2.0717232,2.2410614,2.1832356,2.11345,2.1536582,0.16483523,-0.049698055,-0.058030013,-1.8363434,7.422097,0.062113885,-3.9857047,-0.021858271,-0.28642294
2022-02-24,1.9840252,2.0421221,2.024535,2.1842954,2.0919273,2.009497,2.1833887,0.17379987,0.02298078,-0.07156444,2.9832747,8.3144,0.6425982,-5.416514,0.22344114,-0.24172533
2022-02-25,1.917414,2.1721454,1.9758477,2.7725317,2.470321,2.083866,2.3271859,0.57036835,-0.31823555,-0.21443999,-3.47053,0.9328345,0.08237579,-0.63400185,0.11527189,0.39378107
2022-02-28,1.8919343,2.2000163,1.9568343,2.978956,2.4528358,2.0700493,2.3653674,0.749987,-0.55192286,-0.50283283,-2.997459,0.156204,0.07282696,1.5139327,-0.029390192,0.24280217
2022-03-01,1.7016877,2.1723459,1.7742801,2.916518,2.8799367,2.3034937,2.3791232,0.73912466,-0.40373418,-0.02026248,-2.0125394,-0.41361833,0.23698896,0.4163424,0.2333344,0.15426177
2022-03-02,1.5989072,2.2013395,1.7461835,3.0053365,2.904869,2.4715705,2.420901,0.79445314,-0.4931558,-0.07631837,-4.672083,4.241074,0.6367513,1.3347825,0.23422332,0.4151784
2022-03-03,1.8048517,2.1868064,2.280266,2.772396,2.590671,2.653302,2.48186,0.531743,-0.20046379,-0.16308875,-0.7336903,2.6099918,1.7564286,-2.3925207,-0.12444153,0.4756586
2022-03-04,1.6489451,1.9902244,1.6872782,2.1787038,2.143328,2.5845802,2.2985888,0.20773882,0.08234338,-0.06994038,0.9944997,-0.544431,-0.019142292,-0.6845073,0.08528084,0.24758253
2022-03-07,1.4325632,1.8242834,1.4619687,1.8529432,1.8384725,2.2230604,2.2191262,0.04516476,0.3602863,-0.014136389,1.0693766,4.41549,0.052662145,-0.8038984,-0.056056783,-0.366747
2022-03-08,1.7767061,1.9646561,1.8663912,2.1152327,2.0548103,2.2018461,2.2229254,0.14523044,0.10943121,-0.031028809,1.0631275,-0.9480886,0.005883351,1.5576098,0.08268541,-0.05685506
2022-03-09,1.7404436,1.9342144,1.7445977,2.0488389,2.0239544,2.0894284,2.1658452,0.13187128,0.040431123,-0.0487849,2.7714944,-1.7337309,0.009591394,0.9011842,0.028581481,-0.01876962
2022-03-10,1.6675191,1.9163494,1.7191575,1.9993165,1.9618171,2.0224364,2.15908,0.12229684,0.077202946,-0.022669386,1.8136697,-1.4494442,-0.56748897,-0.6831776,0.015840942,-0.4009525
2022-03-11,1.7987272,1.9007694,1.8326993,2.019455,2.004685,2.0824518,2.214288,0.097747974,0.19790211,0.003104312,0.97566694,-1.0429199,0.084011234,1.7027154,0.11843164,0.15475014
2022-03-14,1.7220814,1.9144337,1.736027,1.9054576,1.9387474,2.44844,2.4129796,0.054729883,0.457957,-0.015224603,2.786709,1.9746574,0.11883197,0.7076014,0.04399822,-0.9491748
2022-03-15,1.6581144,1.896747,1.7107377,1.9335471,1.9122797,1.981556,2.143256,0.09698886,0.21307993,-0.013006085,-2.3619921,1.5948169,-3.8392755e-05,0.35405043,0.19817233,0.044693567
2022-03-16,1.4539385,1.8286325,1.5293497,1.9580863,1.9213699,2.0179682,2.1928337,0.08005003,0.22308812,-0.020093713,-1.451771,0.36915597,-0.053148966,1.4271382,0.048295237,-0.13213442
2022-03-17,1.3389341,1.7175002,1.4229312,1.8684112,1.8758082,2.0940268,2.2070813,0.14825599,0.38302094,-0.019897176,0.9851258,0.53740937,-0.011661718,0.08799232,0.16171128,-0.2086902
2022-03-18,1.4637158,1.8082982,1.507603,1.9275036,1.9427471,2.159038,2.361987,0.13372813,0.40172762,0.0023704434,-0.530834,-0.9430278,0.11513897,1.2847054,0.06944627,0.10108054
2022-03-21,1.2956711,1.6922596,1.3514482,1.8410518,1.8040501,2.0599449,2.2217822,0.11025593,0.47160968,-0.042682286,-1.0403854,1.5194646,-0.004703293,-0.22761944,0.18131945,0.052948616
2022-03-22,1.3009387,1.7726955,1.3770285,1.8633474,1.8477755,2.1817985,2.2923288,0.15115057,0.4703412,-0.02633418,-0.21130042,-0.45782062,-0.33643663,-1.0731896,0.06315105,0.21650651
2022-03-23,1.2980866,1.7062838,1.3656138,1.859041,1.843326,2.0523853,2.186073,0.12329351,0.43912202,-0.041401926,-0.0038182857,-1.3415543,-0.45671096,1.851579,-0.039074063,-0.9822039
2022-03-24,1.313666,1.6135688,1.3481975,1.8050572,1.7892592,2.2650383,2.3474326,0.19466874,0.42472047,-0.03195901,0.5417459,-1.1797305,-0.04531231,-0.4001966,0.17250253,-1.2931147
2022-03-25,1.3227341,1.7523137,1.3613901,1.7919233,1.8204556,2.0799775,2.271768,0.075464666,0.50793177,0.004884154,-0.040386204,-1.188713,0.057653394,1.3479452,0.28969043,0.11663363
2022-03-28,1.3295468,1.6383529,1.3546405,1.9066639,1.760151,2.0395772,2.3002064,0.23780298,0.32671654,-0.12884697,-2.124147,0.017487328,0.06696237,-1.6833797,0.054818198,0.5878467
2022-03-29,1.3107533,1.6190416,1.3559878,1.8584489,1.853509,2.1546273,2.3246517,0.23724204,0.55495876,0.004978362,0.17186598,-1.2959452,0.023051385,0.0016696947,0.052206565,0.08242651
2022-03-30,1.3411206,1.6980181,1.3962659,2.032912,2.0186365,2.2094421,3.0378218,0.31574276,1.0781829,0.012343137,-1.4726969,-0.61064684,-0.06438648,-1.2491597,0.04977648,0.118288495
2022-03-31,1.3172116,1.859765,1.3629187,1.9999938,1.9693997,2.377278,3.1772058,0.13526101,1.1977006,-0.040526688,0.35182345,-0.18550912,-0.37458372,0.13293958,0.034522057,-3.6600096
